time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2020-01-01 00:10:00+00:00,0.0,0.0,0.0,0.0,1.82,3.1,0,0.0,0.0
2020-01-01 01:10:00+00:00,0.0,0.0,0.0,0.0,1.46,2.9,0,0.0,0.0
2020-01-01 02:10:00+00:00,0.0,0.0,0.0,0.0,1.05,2.97,0,0.0,0.0
2020-01-01 03:10:00+00:00,0.0,0.0,0.0,0.0,0.56,3.17,0,0.0,0.0
2020-01-01 04:10:00+00:00,0.0,0.0,0.0,0.0,0.2,3.1,0,0.0,0.0
2020-01-01 05:10:00+00:00,0.0,0.0,0.0,0.0,0.21,2.97,0,0.0,0.0
2020-01-01 06:10:00+00:00,0.0,0.0,0.0,0.0,0.02,3.03,0,0.0,0.0
2020-01-01 07:10:00+00:00,0.0,0.0,0.0,0.0,0.38,3.52,0,0.0,0.0
2020-01-01 08:10:00+00:00,0.0,16.29,0.62,3.45,0.25,3.59,0,16.91,16.91
2020-01-01 09:10:00+00:00,0.0,55.08,2.08,9.48,0.9,3.45,0,57.16,57.16
2020-01-01 10:10:00+00:00,0.0,76.03,2.87,13.73,1.86,3.66,0,78.9,78.9
2020-01-01 11:10:00+00:00,0.0,100.07,3.78,15.85,2.99,3.59,0,103.85,103.85
2020-01-01 12:10:00+00:00,0.0,78.35,2.96,15.64,3.96,3.24,0,81.30999999999999,81.30999999999999
2020-01-01 13:10:00+00:00,0.0,45.77,1.73,13.12,4.62,2.97,0,47.5,47.5
2020-01-01 14:10:00+00:00,0.0,37.24,1.41,8.52,4.46,2.69,0,38.65,38.65
2020-01-01 15:10:00+00:00,0.0,0.0,0.0,0.0,3.67,2.9,0,0.0,0.0
2020-01-01 16:10:00+00:00,0.0,0.0,0.0,0.0,2.4,3.03,0,0.0,0.0
2020-01-01 17:10:00+00:00,0.0,0.0,0.0,0.0,1.53,2.97,0,0.0,0.0
2020-01-01 18:10:00+00:00,0.0,0.0,0.0,0.0,0.94,2.97,0,0.0,0.0
2020-01-01 19:10:00+00:00,0.0,0.0,0.0,0.0,0.51,3.03,0,0.0,0.0
2020-01-01 20:10:00+00:00,0.0,0.0,0.0,0.0,0.22,2.97,0,0.0,0.0
2020-01-01 21:10:00+00:00,0.0,0.0,0.0,0.0,0.04,2.9,0,0.0,0.0
2020-01-01 22:10:00+00:00,0.0,0.0,0.0,0.0,-0.09,2.62,0,0.0,0.0
2020-01-01 23:10:00+00:00,0.0,0.0,0.0,0.0,-0.43,2.28,0,0.0,0.0
2020-01-02 00:10:00+00:00,0.0,0.0,0.0,0.0,-0.83,2.28,0,0.0,0.0
2020-01-02 01:10:00+00:00,0.0,0.0,0.0,0.0,-1.08,2.34,0,0.0,0.0
2020-01-02 02:10:00+00:00,0.0,0.0,0.0,0.0,-1.14,2.21,0,0.0,0.0
2020-01-02 03:10:00+00:00,0.0,0.0,0.0,0.0,-1.1,2.14,0,0.0,0.0
2020-01-02 04:10:00+00:00,0.0,0.0,0.0,0.0,-0.83,2.07,0,0.0,0.0
2020-01-02 05:10:00+00:00,0.0,0.0,0.0,0.0,-0.52,2.14,0,0.0,0.0
2020-01-02 06:10:00+00:00,0.0,0.0,0.0,0.0,-0.05,2.21,0,0.0,0.0
2020-01-02 07:10:00+00:00,0.0,0.0,0.0,0.0,-0.86,2.69,0,0.0,0.0
2020-01-02 08:10:00+00:00,0.0,14.74,0.56,3.48,-0.74,2.69,0,15.3,15.3
2020-01-02 09:10:00+00:00,0.0,50.43,1.9,9.52,0.54,2.48,0,52.33,52.33
2020-01-02 10:10:00+00:00,0.0,76.8,2.9,13.79,1.83,2.69,0,79.7,79.7
2020-01-02 11:10:00+00:00,0.0,70.6,2.67,15.93,2.65,2.97,0,73.27,73.27
2020-01-02 12:10:00+00:00,0.0,83.01,3.13,15.73,3.46,3.1,0,86.14,86.14
2020-01-02 13:10:00+00:00,0.0,71.37,2.69,13.23,3.84,3.38,0,74.06,74.06
2020-01-02 14:10:00+00:00,0.0,45.77,1.73,8.64,4.11,3.38,0,47.5,47.5
2020-01-02 15:10:00+00:00,0.0,0.0,0.0,0.0,3.89,3.45,0,0.0,0.0
2020-01-02 16:10:00+00:00,0.0,0.0,0.0,0.0,3.55,3.59,0,0.0,0.0
2020-01-02 17:10:00+00:00,0.0,0.0,0.0,0.0,3.84,3.66,0,0.0,0.0
2020-01-02 18:10:00+00:00,0.0,0.0,0.0,0.0,3.93,3.59,0,0.0,0.0
2020-01-02 19:10:00+00:00,0.0,0.0,0.0,0.0,3.73,3.38,0,0.0,0.0
2020-01-02 20:10:00+00:00,0.0,0.0,0.0,0.0,3.76,3.45,0,0.0,0.0
2020-01-02 21:10:00+00:00,0.0,0.0,0.0,0.0,4.06,3.59,0,0.0,0.0
2020-01-02 22:10:00+00:00,0.0,0.0,0.0,0.0,4.22,3.66,0,0.0,0.0
2020-01-02 23:10:00+00:00,0.0,0.0,0.0,0.0,4.54,3.79,0,0.0,0.0
2020-01-03 00:10:00+00:00,0.0,0.0,0.0,0.0,4.78,3.66,0,0.0,0.0
2020-01-03 01:10:00+00:00,0.0,0.0,0.0,0.0,5.2,3.45,0,0.0,0.0
2020-01-03 02:10:00+00:00,0.0,0.0,0.0,0.0,5.52,3.45,0,0.0,0.0
2020-01-03 03:10:00+00:00,0.0,0.0,0.0,0.0,5.8,3.45,0,0.0,0.0
2020-01-03 04:10:00+00:00,0.0,0.0,0.0,0.0,5.94,3.45,0,0.0,0.0
2020-01-03 05:10:00+00:00,0.0,0.0,0.0,0.0,5.98,3.45,0,0.0,0.0
2020-01-03 06:10:00+00:00,0.0,0.0,0.0,0.0,6.03,3.52,0,0.0,0.0
2020-01-03 07:10:00+00:00,0.0,0.0,0.0,0.0,6.8,4.07,0,0.0,0.0
2020-01-03 08:10:00+00:00,0.0,15.52,0.59,3.51,7.05,4.21,0,16.11,16.11
2020-01-03 09:10:00+00:00,0.0,15.52,0.59,9.57,7.4,4.34,0,16.11,16.11
2020-01-03 10:10:00+00:00,0.0,42.67,1.61,13.86,7.83,4.83,0,44.28,44.28
2020-01-03 11:10:00+00:00,0.0,52.75,1.99,16.01,8.2,5.17,0,54.74,54.74
2020-01-03 12:10:00+00:00,0.0,38.01,1.44,15.84,8.62,5.31,0,39.449999999999996,39.449999999999996
2020-01-03 13:10:00+00:00,0.0,27.15,1.03,13.35,9.14,5.52,0,28.18,28.18
2020-01-03 14:10:00+00:00,0.0,7.76,0.29,8.77,9.16,5.52,0,8.049999999999999,8.049999999999999
2020-01-03 15:10:00+00:00,0.0,1.55,0.06,2.47,9.02,5.79,0,1.61,1.61
2020-01-03 16:10:00+00:00,0.0,0.0,0.0,0.0,8.8,6.14,0,0.0,0.0
2020-01-03 17:10:00+00:00,0.0,0.0,0.0,0.0,8.72,6.41,0,0.0,0.0
2020-01-03 18:10:00+00:00,0.0,0.0,0.0,0.0,8.32,6.07,0,0.0,0.0
2020-01-03 19:10:00+00:00,0.0,0.0,0.0,0.0,7.68,5.17,0,0.0,0.0
2020-01-03 20:10:00+00:00,0.0,0.0,0.0,0.0,6.69,4.83,0,0.0,0.0
2020-01-03 21:10:00+00:00,0.0,0.0,0.0,0.0,6.1,4.41,0,0.0,0.0
2020-01-03 22:10:00+00:00,0.0,0.0,0.0,0.0,5.48,4.0,0,0.0,0.0
2020-01-03 23:10:00+00:00,0.0,0.0,0.0,0.0,4.85,3.03,0,0.0,0.0
2020-01-04 00:10:00+00:00,0.0,0.0,0.0,0.0,4.25,2.76,0,0.0,0.0
2020-01-04 01:10:00+00:00,0.0,0.0,0.0,0.0,3.96,2.9,0,0.0,0.0
2020-01-04 02:10:00+00:00,0.0,0.0,0.0,0.0,3.78,3.1,0,0.0,0.0
2020-01-04 03:10:00+00:00,0.0,0.0,0.0,0.0,3.12,3.17,0,0.0,0.0
2020-01-04 04:10:00+00:00,0.0,0.0,0.0,0.0,2.55,3.38,0,0.0,0.0
2020-01-04 05:10:00+00:00,0.0,0.0,0.0,0.0,2.59,3.59,0,0.0,0.0
2020-01-04 06:10:00+00:00,0.0,0.0,0.0,0.0,2.96,3.93,0,0.0,0.0
2020-01-04 07:10:00+00:00,0.0,0.0,0.0,0.0,3.43,4.07,0,0.0,0.0
2020-01-04 08:10:00+00:00,0.0,16.29,0.62,3.55,3.75,4.41,0,16.91,16.91
2020-01-04 09:10:00+00:00,0.0,50.43,1.9,9.63,4.06,4.76,0,52.33,52.33
2020-01-04 10:10:00+00:00,0.0,67.49,2.55,13.93,4.44,5.38,0,70.03999999999999,70.03999999999999
2020-01-04 11:10:00+00:00,0.0,66.72,2.52,16.11,4.79,5.45,0,69.24,69.24
2020-01-04 12:10:00+00:00,0.0,83.01,3.13,15.95,4.87,5.59,0,86.14,86.14
2020-01-04 13:10:00+00:00,0.0,73.7,2.78,13.47,5.14,5.38,0,76.48,76.48
2020-01-04 14:10:00+00:00,0.0,32.58,1.23,8.9,5.33,5.17,0,33.809999999999995,33.809999999999995
2020-01-04 15:10:00+00:00,0.0,9.31,0.35,2.61,5.53,5.38,0,9.66,9.66
2020-01-04 16:10:00+00:00,0.0,0.0,0.0,0.0,5.66,5.38,0,0.0,0.0
2020-01-04 17:10:00+00:00,0.0,0.0,0.0,0.0,5.8,5.24,0,0.0,0.0
2020-01-04 18:10:00+00:00,0.0,0.0,0.0,0.0,5.85,5.1,0,0.0,0.0
2020-01-04 19:10:00+00:00,0.0,0.0,0.0,0.0,5.78,4.69,0,0.0,0.0
2020-01-04 20:10:00+00:00,0.0,0.0,0.0,0.0,5.76,4.28,0,0.0,0.0
2020-01-04 21:10:00+00:00,0.0,0.0,0.0,0.0,5.68,3.86,0,0.0,0.0
2020-01-04 22:10:00+00:00,0.0,0.0,0.0,0.0,5.59,3.38,0,0.0,0.0
2020-01-04 23:10:00+00:00,0.0,0.0,0.0,0.0,5.48,2.9,0,0.0,0.0
2020-01-05 00:10:00+00:00,0.0,0.0,0.0,0.0,5.43,2.76,0,0.0,0.0
2020-01-05 01:10:00+00:00,0.0,0.0,0.0,0.0,5.4,2.62,0,0.0,0.0
2020-01-05 02:10:00+00:00,0.0,0.0,0.0,0.0,5.39,2.41,0,0.0,0.0
2020-01-05 03:10:00+00:00,0.0,0.0,0.0,0.0,5.43,2.28,0,0.0,0.0
2020-01-05 04:10:00+00:00,0.0,0.0,0.0,0.0,5.45,2.28,0,0.0,0.0
2020-01-05 05:10:00+00:00,0.0,0.0,0.0,0.0,5.45,2.48,0,0.0,0.0
2020-01-05 06:10:00+00:00,0.0,0.0,0.0,0.0,5.4,2.62,0,0.0,0.0
2020-01-05 07:10:00+00:00,0.0,0.0,0.0,0.0,5.02,2.07,0,0.0,0.0
2020-01-05 08:10:00+00:00,0.0,10.09,0.38,3.59,4.84,1.79,0,10.47,10.47
2020-01-05 09:10:00+00:00,0.0,34.91,1.32,9.69,4.97,1.66,0,36.23,36.23
2020-01-05 10:10:00+00:00,0.0,37.24,1.41,14.01,5.87,2.55,0,38.65,38.65
2020-01-05 11:10:00+00:00,0.0,18.62,0.7,16.21,6.12,2.48,0,19.32,19.32
2020-01-05 12:10:00+00:00,0.0,42.67,1.61,16.07,6.54,2.48,0,44.28,44.28
2020-01-05 13:10:00+00:00,0.0,38.01,1.44,13.6,6.75,2.41,0,39.449999999999996,39.449999999999996
2020-01-05 14:10:00+00:00,0.0,19.39,0.73,9.04,6.65,2.07,0,20.12,20.12
2020-01-05 15:10:00+00:00,0.0,2.33,0.09,2.76,6.48,1.93,0,2.42,2.42
2020-01-05 16:10:00+00:00,0.0,0.0,0.0,0.0,5.65,1.86,0,0.0,0.0
2020-01-05 17:10:00+00:00,0.0,0.0,0.0,0.0,5.29,1.86,0,0.0,0.0
2020-01-05 18:10:00+00:00,0.0,0.0,0.0,0.0,4.81,2.0,0,0.0,0.0
2020-01-05 19:10:00+00:00,0.0,0.0,0.0,0.0,4.85,1.79,0,0.0,0.0
2020-01-05 20:10:00+00:00,0.0,0.0,0.0,0.0,4.09,1.93,0,0.0,0.0
2020-01-05 21:10:00+00:00,0.0,0.0,0.0,0.0,3.79,1.79,0,0.0,0.0
2020-01-05 22:10:00+00:00,0.0,0.0,0.0,0.0,3.5,1.86,0,0.0,0.0
2020-01-05 23:10:00+00:00,0.0,0.0,0.0,0.0,3.52,1.93,0,0.0,0.0
2020-01-06 00:10:00+00:00,0.0,0.0,0.0,0.0,3.51,2.0,0,0.0,0.0
2020-01-06 01:10:00+00:00,0.0,0.0,0.0,0.0,3.52,2.0,0,0.0,0.0
2020-01-06 02:10:00+00:00,0.0,0.0,0.0,0.0,3.48,2.0,0,0.0,0.0
2020-01-06 03:10:00+00:00,0.0,0.0,0.0,0.0,3.23,2.0,0,0.0,0.0
2020-01-06 04:10:00+00:00,0.0,0.0,0.0,0.0,3.27,1.93,0,0.0,0.0
2020-01-06 05:10:00+00:00,0.0,0.0,0.0,0.0,3.26,1.86,0,0.0,0.0
2020-01-06 06:10:00+00:00,0.0,0.0,0.0,0.0,3.13,1.93,0,0.0,0.0
2020-01-06 07:10:00+00:00,0.0,0.0,0.0,0.0,3.28,2.07,0,0.0,0.0
2020-01-06 08:10:00+00:00,0.0,14.74,0.56,3.64,2.73,2.28,0,15.3,15.3
2020-01-06 09:10:00+00:00,0.0,58.18,2.2,9.76,2.76,2.41,0,60.38,60.38
2020-01-06 10:10:00+00:00,0.0,51.2,1.93,14.1,3.73,2.55,0,53.13,53.13
2020-01-06 11:10:00+00:00,0.0,57.41,2.17,16.32,4.8,2.76,0,59.58,59.58
2020-01-06 12:10:00+00:00,0.0,51.98,1.96,16.19,5.55,2.76,0,53.94,53.94
2020-01-06 13:10:00+00:00,0.0,44.22,1.67,13.74,6.17,2.76,0,45.89,45.89
2020-01-06 14:10:00+00:00,0.0,36.46,1.38,9.19,6.25,2.69,0,37.84,37.84
2020-01-06 15:10:00+00:00,0.0,10.09,0.38,2.91,5.45,3.24,0,10.47,10.47
2020-01-06 16:10:00+00:00,0.0,0.0,0.0,0.0,4.36,3.66,0,0.0,0.0
2020-01-06 17:10:00+00:00,0.0,0.0,0.0,0.0,3.82,3.86,0,0.0,0.0
2020-01-06 18:10:00+00:00,0.0,0.0,0.0,0.0,3.44,3.93,0,0.0,0.0
2020-01-06 19:10:00+00:00,0.0,0.0,0.0,0.0,2.75,3.52,0,0.0,0.0
2020-01-06 20:10:00+00:00,0.0,0.0,0.0,0.0,2.73,3.17,0,0.0,0.0
2020-01-06 21:10:00+00:00,0.0,0.0,0.0,0.0,2.49,2.62,0,0.0,0.0
2020-01-06 22:10:00+00:00,0.0,0.0,0.0,0.0,2.19,2.41,0,0.0,0.0
2020-01-06 23:10:00+00:00,0.0,0.0,0.0,0.0,2.14,2.62,0,0.0,0.0
2020-01-07 00:10:00+00:00,0.0,0.0,0.0,0.0,2.52,2.69,0,0.0,0.0
2020-01-07 01:10:00+00:00,0.0,0.0,0.0,0.0,3.24,2.69,0,0.0,0.0
2020-01-07 02:10:00+00:00,0.0,0.0,0.0,0.0,4.46,3.17,0,0.0,0.0
2020-01-07 03:10:00+00:00,0.0,0.0,0.0,0.0,5.2,3.59,0,0.0,0.0
2020-01-07 04:10:00+00:00,0.0,0.0,0.0,0.0,5.77,3.72,0,0.0,0.0
2020-01-07 05:10:00+00:00,0.0,0.0,0.0,0.0,6.19,3.79,0,0.0,0.0
2020-01-07 06:10:00+00:00,0.0,0.0,0.0,0.0,6.49,3.72,0,0.0,0.0
2020-01-07 07:10:00+00:00,0.0,0.0,0.0,0.0,5.74,2.97,0,0.0,0.0
2020-01-07 08:10:00+00:00,0.0,13.19,0.5,3.7,5.82,2.69,0,13.69,13.69
2020-01-07 09:10:00+00:00,0.0,36.46,1.38,9.84,5.76,2.48,0,37.84,37.84
2020-01-07 10:10:00+00:00,0.0,79.13,2.99,14.2,6.3,2.55,0,82.11999999999999,82.11999999999999
2020-01-07 11:10:00+00:00,0.0,84.56,3.19,16.43,7.02,2.69,0,87.75,87.75
2020-01-07 12:10:00+00:00,0.0,56.63,2.14,16.32,7.57,3.03,0,58.77,58.77
2020-01-07 13:10:00+00:00,0.0,44.22,1.67,13.88,7.92,3.24,0,45.89,45.89
2020-01-07 14:10:00+00:00,0.0,33.36,1.26,9.34,7.86,2.9,0,34.62,34.62
2020-01-07 15:10:00+00:00,0.0,10.86,0.41,3.06,7.44,2.55,0,11.27,11.27
2020-01-07 16:10:00+00:00,0.0,0.0,0.0,0.0,6.87,2.34,0,0.0,0.0
2020-01-07 17:10:00+00:00,0.0,0.0,0.0,0.0,5.93,2.9,0,0.0,0.0
2020-01-07 18:10:00+00:00,0.0,0.0,0.0,0.0,5.63,3.38,0,0.0,0.0
2020-01-07 19:10:00+00:00,0.0,0.0,0.0,0.0,5.31,3.79,0,0.0,0.0
2020-01-07 20:10:00+00:00,0.0,0.0,0.0,0.0,5.25,3.93,0,0.0,0.0
2020-01-07 21:10:00+00:00,0.0,0.0,0.0,0.0,4.98,3.86,0,0.0,0.0
2020-01-07 22:10:00+00:00,0.0,0.0,0.0,0.0,5.25,3.86,0,0.0,0.0
2020-01-07 23:10:00+00:00,0.0,0.0,0.0,0.0,5.46,3.59,0,0.0,0.0
2020-01-08 00:10:00+00:00,0.0,0.0,0.0,0.0,5.61,3.38,0,0.0,0.0
2020-01-08 01:10:00+00:00,0.0,0.0,0.0,0.0,5.75,3.38,0,0.0,0.0
2020-01-08 02:10:00+00:00,0.0,0.0,0.0,0.0,6.15,3.31,0,0.0,0.0
2020-01-08 03:10:00+00:00,0.0,0.0,0.0,0.0,6.7,3.24,0,0.0,0.0
2020-01-08 04:10:00+00:00,0.0,0.0,0.0,0.0,7.49,3.1,0,0.0,0.0
2020-01-08 05:10:00+00:00,0.0,0.0,0.0,0.0,8.22,3.17,0,0.0,0.0
2020-01-08 06:10:00+00:00,0.0,0.0,0.0,0.0,8.96,3.45,0,0.0,0.0
2020-01-08 07:10:00+00:00,0.0,0.0,0.0,0.0,8.34,3.52,0,0.0,0.0
2020-01-08 08:10:00+00:00,0.0,5.43,0.21,3.77,8.67,3.38,0,5.64,5.64
2020-01-08 09:10:00+00:00,0.0,51.2,1.93,9.92,9.08,3.52,0,53.13,53.13
2020-01-08 10:10:00+00:00,0.0,32.58,1.23,14.3,9.52,3.66,0,33.809999999999995,33.809999999999995
2020-01-08 11:10:00+00:00,0.0,72.92,2.75,16.56,9.79,3.72,0,75.67,75.67
2020-01-08 12:10:00+00:00,0.0,32.58,1.23,16.46,10.12,3.66,0,33.809999999999995,33.809999999999995
2020-01-08 13:10:00+00:00,0.0,41.89,1.58,14.03,10.38,3.52,0,43.47,43.47
2020-01-08 14:10:00+00:00,0.0,51.98,1.96,9.5,10.59,3.24,0,53.94,53.94
2020-01-08 15:10:00+00:00,0.0,9.31,0.35,3.22,10.63,3.17,0,9.66,9.66
2020-01-08 16:10:00+00:00,0.0,0.0,0.0,0.0,10.6,3.03,0,0.0,0.0
2020-01-08 17:10:00+00:00,0.0,0.0,0.0,0.0,10.56,2.83,0,0.0,0.0
2020-01-08 18:10:00+00:00,0.0,0.0,0.0,0.0,10.5,2.55,0,0.0,0.0
2020-01-08 19:10:00+00:00,0.0,0.0,0.0,0.0,9.94,2.48,0,0.0,0.0
2020-01-08 20:10:00+00:00,0.0,0.0,0.0,0.0,9.9,2.41,0,0.0,0.0
2020-01-08 21:10:00+00:00,0.0,0.0,0.0,0.0,9.86,2.28,0,0.0,0.0
2020-01-08 22:10:00+00:00,0.0,0.0,0.0,0.0,9.83,2.34,0,0.0,0.0
2020-01-08 23:10:00+00:00,0.0,0.0,0.0,0.0,9.78,2.48,0,0.0,0.0
2020-01-09 00:10:00+00:00,0.0,0.0,0.0,0.0,9.77,2.76,0,0.0,0.0
2020-01-09 01:10:00+00:00,0.0,0.0,0.0,0.0,9.8,2.9,0,0.0,0.0
2020-01-09 02:10:00+00:00,0.0,0.0,0.0,0.0,9.82,2.97,0,0.0,0.0
2020-01-09 03:10:00+00:00,0.0,0.0,0.0,0.0,9.85,3.17,0,0.0,0.0
2020-01-09 04:10:00+00:00,0.0,0.0,0.0,0.0,9.94,3.38,0,0.0,0.0
2020-01-09 05:10:00+00:00,0.0,0.0,0.0,0.0,10.16,3.45,0,0.0,0.0
2020-01-09 06:10:00+00:00,0.0,0.0,0.0,0.0,10.37,3.59,0,0.0,0.0
2020-01-09 07:10:00+00:00,0.0,0.0,0.0,0.0,10.29,4.55,0,0.0,0.0
2020-01-09 08:10:00+00:00,0.0,12.41,0.47,3.84,10.57,4.62,0,12.88,12.88
2020-01-09 09:10:00+00:00,0.0,55.08,2.08,10.01,10.9,4.62,0,57.16,57.16
2020-01-09 10:10:00+00:00,0.0,59.73,2.26,14.41,11.28,4.76,0,61.989999999999995,61.989999999999995
2020-01-09 11:10:00+00:00,0.0,38.79,1.46,16.69,11.59,4.83,0,40.25,40.25
2020-01-09 12:10:00+00:00,0.0,34.91,1.32,16.61,11.79,5.03,0,36.23,36.23
2020-01-09 13:10:00+00:00,0.0,34.91,1.32,14.19,11.9,5.24,0,36.23,36.23
2020-01-09 14:10:00+00:00,0.0,17.84,0.67,9.66,11.78,5.03,0,18.51,18.51
2020-01-09 15:10:00+00:00,0.0,7.76,0.29,3.39,11.59,4.69,0,8.049999999999999,8.049999999999999
2020-01-09 16:10:00+00:00,0.0,0.0,0.0,0.0,11.31,4.34,0,0.0,0.0
2020-01-09 17:10:00+00:00,0.0,0.0,0.0,0.0,11.02,4.21,0,0.0,0.0
2020-01-09 18:10:00+00:00,0.0,0.0,0.0,0.0,10.77,4.21,0,0.0,0.0
2020-01-09 19:10:00+00:00,0.0,0.0,0.0,0.0,10.95,4.28,0,0.0,0.0
2020-01-09 20:10:00+00:00,0.0,0.0,0.0,0.0,10.68,4.14,0,0.0,0.0
2020-01-09 21:10:00+00:00,0.0,0.0,0.0,0.0,10.3,4.21,0,0.0,0.0
2020-01-09 22:10:00+00:00,0.0,0.0,0.0,0.0,10.25,4.34,0,0.0,0.0
2020-01-09 23:10:00+00:00,0.0,0.0,0.0,0.0,9.94,4.21,0,0.0,0.0
2020-01-10 00:10:00+00:00,0.0,0.0,0.0,0.0,9.92,4.0,0,0.0,0.0
2020-01-10 01:10:00+00:00,0.0,0.0,0.0,0.0,9.95,3.72,0,0.0,0.0
2020-01-10 02:10:00+00:00,0.0,0.0,0.0,0.0,9.87,3.59,0,0.0,0.0
2020-01-10 03:10:00+00:00,0.0,0.0,0.0,0.0,9.74,3.72,0,0.0,0.0
2020-01-10 04:10:00+00:00,0.0,0.0,0.0,0.0,9.46,4.0,0,0.0,0.0
2020-01-10 05:10:00+00:00,0.0,0.0,0.0,0.0,8.93,3.86,0,0.0,0.0
2020-01-10 06:10:00+00:00,0.0,0.0,0.0,0.0,8.33,3.38,0,0.0,0.0
2020-01-10 07:10:00+00:00,0.0,0.0,0.0,0.0,8.44,2.97,0,0.0,0.0
2020-01-10 08:10:00+00:00,0.0,10.86,0.41,3.92,8.36,2.9,0,11.27,11.27
2020-01-10 09:10:00+00:00,0.0,10.09,0.38,10.11,8.37,2.76,0,10.47,10.47
2020-01-10 10:10:00+00:00,0.0,88.44,3.34,14.53,8.36,2.83,0,91.78,91.78
2020-01-10 11:10:00+00:00,0.0,69.04,2.61,16.82,8.27,3.66,0,71.65,71.65
2020-01-10 12:10:00+00:00,0.0,27.93,1.05,16.76,8.05,3.72,0,28.98,28.98
2020-01-10 13:10:00+00:00,0.0,20.95,0.79,14.35,7.78,4.0,0,21.74,21.74
2020-01-10 14:10:00+00:00,0.0,34.13,1.29,9.83,7.84,4.34,0,35.42,35.42
2020-01-10 15:10:00+00:00,0.0,5.43,0.21,3.56,7.27,4.62,0,5.64,5.64
2020-01-10 16:10:00+00:00,0.0,0.0,0.0,0.0,6.68,4.69,0,0.0,0.0
2020-01-10 17:10:00+00:00,0.0,0.0,0.0,0.0,6.13,3.86,0,0.0,0.0
2020-01-10 18:10:00+00:00,0.0,0.0,0.0,0.0,5.76,3.38,0,0.0,0.0
2020-01-10 19:10:00+00:00,0.0,0.0,0.0,0.0,5.61,3.17,0,0.0,0.0
2020-01-10 20:10:00+00:00,0.0,0.0,0.0,0.0,5.34,2.9,0,0.0,0.0
2020-01-10 21:10:00+00:00,0.0,0.0,0.0,0.0,5.05,2.48,0,0.0,0.0
2020-01-10 22:10:00+00:00,0.0,0.0,0.0,0.0,5.0,2.14,0,0.0,0.0
2020-01-10 23:10:00+00:00,0.0,0.0,0.0,0.0,4.89,2.0,0,0.0,0.0
2020-01-11 00:10:00+00:00,0.0,0.0,0.0,0.0,4.73,2.0,0,0.0,0.0
2020-01-11 01:10:00+00:00,0.0,0.0,0.0,0.0,4.42,1.66,0,0.0,0.0
2020-01-11 02:10:00+00:00,0.0,0.0,0.0,0.0,4.11,1.72,0,0.0,0.0
2020-01-11 03:10:00+00:00,0.0,0.0,0.0,0.0,4.12,1.72,0,0.0,0.0
2020-01-11 04:10:00+00:00,0.0,0.0,0.0,0.0,3.77,1.66,0,0.0,0.0
2020-01-11 05:10:00+00:00,0.0,0.0,0.0,0.0,3.44,1.79,0,0.0,0.0
2020-01-11 06:10:00+00:00,0.0,0.0,0.0,0.0,3.16,1.93,0,0.0,0.0
2020-01-11 07:10:00+00:00,0.0,0.0,0.0,0.0,2.96,2.34,0,0.0,0.0
2020-01-11 08:10:00+00:00,0.0,9.31,0.35,4.01,2.78,2.48,0,9.66,9.66
2020-01-11 09:10:00+00:00,0.0,42.67,1.61,10.22,3.42,2.69,0,44.28,44.28
2020-01-11 10:10:00+00:00,0.0,79.9,3.02,14.66,4.36,2.97,0,82.92,82.92
2020-01-11 11:10:00+00:00,0.0,78.35,2.96,16.97,5.07,3.59,0,81.30999999999999,81.30999999999999
2020-01-11 12:10:00+00:00,0.0,86.11,3.25,16.92,5.53,3.66,0,89.36,89.36
2020-01-11 13:10:00+00:00,0.0,86.11,3.25,14.52,5.97,3.66,0,89.36,89.36
2020-01-11 14:10:00+00:00,0.0,51.2,1.93,10.01,6.11,3.03,0,53.13,53.13
2020-01-11 15:10:00+00:00,0.0,16.29,0.62,3.74,5.74,2.62,0,16.91,16.91
2020-01-11 16:10:00+00:00,0.0,0.0,0.0,0.0,4.98,2.55,0,0.0,0.0
2020-01-11 17:10:00+00:00,0.0,0.0,0.0,0.0,4.42,2.83,0,0.0,0.0
2020-01-11 18:10:00+00:00,0.0,0.0,0.0,0.0,4.13,3.03,0,0.0,0.0
2020-01-11 19:10:00+00:00,0.0,0.0,0.0,0.0,3.67,2.97,0,0.0,0.0
2020-01-11 20:10:00+00:00,0.0,0.0,0.0,0.0,3.18,2.97,0,0.0,0.0
2020-01-11 21:10:00+00:00,0.0,0.0,0.0,0.0,2.82,3.03,0,0.0,0.0
2020-01-11 22:10:00+00:00,0.0,0.0,0.0,0.0,2.56,3.03,0,0.0,0.0
2020-01-11 23:10:00+00:00,0.0,0.0,0.0,0.0,2.38,3.03,0,0.0,0.0
2020-01-12 00:10:00+00:00,0.0,0.0,0.0,0.0,2.2,3.03,0,0.0,0.0
2020-01-12 01:10:00+00:00,0.0,0.0,0.0,0.0,1.99,3.03,0,0.0,0.0
2020-01-12 02:10:00+00:00,0.0,0.0,0.0,0.0,1.78,2.9,0,0.0,0.0
2020-01-12 03:10:00+00:00,0.0,0.0,0.0,0.0,1.55,2.76,0,0.0,0.0
2020-01-12 04:10:00+00:00,0.0,0.0,0.0,0.0,1.37,2.76,0,0.0,0.0
2020-01-12 05:10:00+00:00,0.0,0.0,0.0,0.0,1.29,2.9,0,0.0,0.0
2020-01-12 06:10:00+00:00,0.0,0.0,0.0,0.0,1.3,3.03,0,0.0,0.0
